STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CLDD,DP01,DP10,DSND,DSNW,DT00,DT32,DX32,DX70,DX90,EMNT,EMSD,EMSN,EMXP,EMXT,HDSD,HTDD,PRCP,SNOW,TAVG,TMAX,TMIN
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1985-12,1135,0,1,0,0,0,0,29,1,0,0,10,0,0,0.02,58,2163,1004,0.02,0,31.6,45.7,17.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-01,0,0,2,0,2,1,0,30,0,0,0,11,2,2,0.08,63,3151,989,0.13,2,33.1,47.7,18.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-02,0,0,2,2,,2,0,21,0,2,0,5,,7,0.48,70,3836,685,0.95,13,40.5,53.9,27.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-03,0,0,3,1,,,0,18,0,12,0,18,,,0.11,80,4309,472,0.19,,48.8,65,32.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-04,0,0,7,3,,,0,6,0,15,0,27,,,0.56,80,4676,367,1.15,,52.8,68.5,37
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-05,18,18,3,1,0,0,0,3,0,25,1,31,0,0,0.32,90,4841,165,0.41,0,60.3,77.6,43
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-06,295,277,4,1,0,0,0,0,0,30,24,43,0,0,0.14,100,4844,3,0.37,0,74.1,92.6,55.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-07,637,342,5,1,0,0,0,0,0,29,24,48,0,0,0.23,101,0,0,0.38,0,76.9,93.9,59.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-08,1013,376,13,4,0,0,0,0,0,30,25,51,0,0,0.23,103,0,0,0.74,0,77.6,94.7,60.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-09,1099,86,9,7,0,0,0,0,0,23,5,34,0,0,0.29,96,110,110,1.55,0,64.2,78.3,50.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-10,1099,0,8,4,1,2,0,12,0,9,0,23,1,2,1.12,75,562,453,2.35,3,49.8,65.1,34.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-11,1099,0,4,3,0,0,0,23,0,1,0,17,0,0,0.8,70,1247,684,1.22,0,41.4,54.9,27.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1986-12,1099,0,2,2,0,0,0,29,1,0,0,11,0,0,0.26,52,2264,1017,0.51,0,31.2,43.8,18.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-01,0,0,5,3,24,2,4,30,7,0,0,-6,7,8,0.35,51,3472,1208,0.77,13.5,26,39,13
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-02,0,0,9,6,1,4,0,25,0,0,0,12,4,4,0.28,59,4277,805,1.19,11,36.3,48,24.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-03,0,0,7,4,,,0,24,0,0,0,12,,,0.17,68,5018,741,0.75,,41.1,54.6,27.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-04,5,5,2,1,0,0,0,11,0,15,0,20,0,0.1,0.14,85,5324,306,0.17,0.1,54,72.1,35.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-05,16,10,12,3,0,0,0,0,0,28,0,33,0,0,0.18,87,5460,137,0.61,0,60.9,77.5,44.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-07,,331,9,5,0,0,0,0,0,30,25,48,0,0,0.4,101,0,0,1.32,0,75.9,93.3,58.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-08,,252,7,4,0,0,0,0,0,30,20,46,0,0,0.5,98,2,2,1.29,0,73.8,90.6,57
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-09,,43,4,3,0,0,0,0,0,30,4,35,0,0,0.13,95,54,51,0.35,0,64.9,84.4,45.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-10,,2,5,4,0,0,0,2,0,17,0,28,0,0,0.47,87,342,288,1.46,0,55.8,72.8,38.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-11,,0,8,5,5,2,0,21,0,0,0,10,4,4,0.57,63,1101,759,1.58,5.1,39.7,53.1,26.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1987-12,,0,7,2,17,5,0,30,9,0,0,1,7,5,0.31,58,2169,1068,0.62,10,29.3,39.6,19
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-01,0,0,6,2,31,4,4,29,15,0,0,-1,6,3,0.3,50,3404,1235,0.53,7,22.3,34.6,10.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-02,0,0,0,0,3,0,0,28,0,0,0,11,2,0,0,60,4306,902,0,0,33.9,47.7,20
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-03,0,0,4,2,3,1,0,27,0,4,0,13,2,1.5,0.21,76,5062,755,0.4,2.5,40.6,56,25.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-04,0,0,5,1,0,0,0,12,0,12,0,22,0,0.5,0.83,82,5506,444,1.07,0.5,50.2,66.2,34.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-05,47,47,6,2,0,0,0,2,0,21,4,28,0,0,0.45,90,5713,207,0.85,0,59.8,76.8,42.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-06,340,293,6,0,0,0,0,1,0,29,20,32,0,0,0.09,102,5732,19,0.29,0,74.1,90.6,57.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-07,755,415,4,3,0,0,0,0,0,31,31,53,0,0,0.18,102,0,0,0.41,0,78.4,96.7,60.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-08,1104,349,5,2,0,0,0,0,0,31,29,48,0,0,0.48,98,0,0,0.79,0,76.3,93.4,59.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-09,1191,86,4,1,0,0,0,1,0,26,9,32,0,0,0.31,94,103,103,0.36,0,64.3,82.6,46
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-10,1192,1,3,0,0,0,0,1,0,31,0,31,0,0,0.03,85,338,235,0.06,0,57.4,76.4,38.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-11,1192,0,2,2,0,0,0,21,0,7,0,13,0,0.5,0.3,74,1026,688,0.51,0.5,42.1,57.5,26.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1988-12,1192,0,2,0,1,0,0,30,4,0,0,2,1,0.5,0.05,50,2158,1132,0.08,1,27.4,42,12.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-01,0,0,4,4,27,4,11,30,12,0,0,-11,6,4,0.37,45,3509,1351,0.83,13.5,20,34.7,5.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-02,0,0,4,3,15,3,3,22,5,0,0,-14,4,5,0.42,69,4426,916,0.69,8.5,30.6,42.2,19
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-03,0,0,2,1,1,1,0,16,0,11,0,13,1,1,0.2,80,4948,522,0.25,1,47.7,62.9,32.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-04,13,13,0,0,0,0,0,10,0,20,0,28,0,0,0,89,5228,280,0,0,56.1,74.1,38.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-05,90,77,7,0,0,0,0,1,0,26,5,30,0,0,0.04,93,5373,145,0.15,0,62.8,80.1,45.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-06,236,146,0,0,0,0,0,0,0,28,10,38,0,0,0,101,5407,34,0,0,69.1,86.9,51.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-07,682,446,6,4,0,0,0,0,0,31,29,49,0,0,0.36,105,0,0,0.92,0,79.4,97.8,61
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-08,943,261,6,2,0,0,0,0,0,31,17,47,0,0,0.81,97,0,0,1.16,0,73.7,89.4,58.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-09,1029,86,2,0,0,0,0,2,0,29,7,32,0,0,0.02,92,67,67,0.04,0,65.7,84.4,47
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-10,1029,0,4,1,0,0,0,8,0,21,0,15,0,0,0.11,87,396,329,0.21,0,53.4,71.8,35
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-11,1029,0,1,0,0,0,0,25,0,2,0,8,0,0,0.01,72,1111,715,0.01,0,40.6,58.3,22.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1989-12,1029,0,0,0,0,0,0,31,0,0,0,2,0,0,0,54,2236,1125,0,0,28.7,45.8,11.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-01,0,0,3,3,26,0,3,29,2,0,0,0,6,0,0.32,52,3368,1132,0.88,0,26,40.6,11.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-02,0,0,5,4,6,,0,24,0,0,0,8,2,,0.17,63,4147,779,0.57,,36.3,50.2,22.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-03,0,0,7,4,0,0,0,17,0,8,0,14,0,0,0.17,77,4684,536,0.63,0,47.1,61.7,32.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-04,1,1,4,1,0,0,0,6,0,15,0,28,0,0,0.14,82,5026,342,0.23,0,53.7,68.9,38.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-05,45,43,2,1,0,0,0,1,0,27,0,27,0,0,0.1,89,5170,145,0.15,0,61.3,77.3,45.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-06,367,323,2,1,0,0,0,1,0,29,20,29,0,0,0.14,104,5193,23,0.23,0,75,93,57
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-07,788,421,6,4,0,0,0,0,0,31,28,54,0,0,0.95,104,0,0,1.69,0,78.6,93.9,63.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-08,1084,296,5,3,0,0,0,0,0,30,19,51,0,0,0.52,100,0,0,1.12,0,75.7,91.5,59.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-09,1221,137,8,6,0,0,0,0,0,27,8,42,0,0,0.35,99,39,39,1.48,0,69,84.2,53.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-10,1221,0,2,2,0,0,0,12,0,15,0,27,0,0,0.67,82,385,346,0.95,0,52,69.2,34.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-11,1221,0,2,1,0,0,0,24,0,0,0,12,0,0,0.43,67,1118,732,0.44,0,37.9,52,23.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1990-12,1221,0,2,0,0,0,7,31,8,0,0,-15,0,0,0.07,51,2446,1328,0.11,0,22.2,36.6,7.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-01,0,0,4,3,,0,5,30,16,0,0,-13,,0,0.41,41,3724,1278,0.75,0,21.1,32.4,9.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-03,,0,6,3,0,0,0,21,0,0,0,15,0,0,0.58,67,,713,1.08,0,41.2,53.9,28.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-04,,0,1,1,0,0,0,16,0,10,0,20,0,0,0.28,77,,482,0.28,0,48.4,64.5,32.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-05,,14,4,0,0,0,0,2,0,23,0,29,0,0,0.06,86,,193,0.09,0,58.9,76.5,41.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-06,,178,3,1,0,0,0,0,0,27,12,40,0,0,0.1,97,,37,0.13,0,69.9,86.9,52.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-07,,335,7,4,0,0,0,0,0,29,24,50,0,0,0.4,103,4,4,1.05,0,75.6,92.2,59
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-08,,293,10,3,0,0,0,0,0,31,21,42,0,0,0.59,97,6,1,1.79,0,74.8,90.7,58.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-09,,43,7,4,0,0,0,0,0,30,2,38,0,0,0.35,91,65,59,1.19,0,64.5,81.3,47.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-10,,0,2,2,0,0,0,6,0,21,0,14,0,0,0.31,87,421,356,0.6,0,53.1,71.1,35.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-11,,0,5,2,0,0,0,24,2,0,0,9,0,0,0.63,68,1240,819,1.22,0,37.1,49.7,24.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1991-12,,0,4,4,,1,0,30,12,0,0,9,,4,0.23,48,2365,1125,0.52,4,27.4,36.1,18.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-01,0,0,,,,,0,29,3,0,0,3,,,,46,3512,1147,,,25.6,37.3,13.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-02,0,0,,,0,,0,16,0,0,0,10,0,,,62,4160,648,,,40.2,50.4,29.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-03,0,0,6,4,0,0,0,5,0,1,0,20,0,0,0.7,70,4592,432,1.74,0,48.5,59.4,37.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-04,40,40,2,2,0,0,0,0,0,20,0,42,0,0,0.4,88,4741,149,0.55,0,61.4,72.4,50.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-05,126,86,10,5,0,0,0,0,0,29,0,43,0,0,0.4,87,4769,27,1.27,0,67.2,78.3,56
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-06,356,230,1,0,0,0,0,0,0,29,10,54,0,0,0.02,97,4770,1,0.02,0,73.3,86.3,60.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-07,785,429,5,2,0,0,0,0,0,31,14,58,0,0,0.55,99,0,0,0.91,0,79.2,90.3,68
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-08,1099,314,5,3,0,0,0,0,0,31,23,38,0,0,0.32,102,4,4,0.58,0,76.5,92.6,60.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-09,1218,119,0,0,0,0,0,0,0,30,8,35,0,0,0,92,41,37,0,0,68.3,84.9,51.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-10,,,,,,,,,0,21,0,,,,,88,,,,,,75.1,
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-11,,0,1,0,0,1,0,18,0,0,0,18,0,1,0.01,62,,712,0.01,1,40.6,51.1,30.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1992-12,,,1,1,0,2,,,2,0,0,,0,2,0.2,51,,,0.2,4,,41.3,
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-01,0,0,11,4,2,0,0,23,2,0,0,10,4,0,0.35,56,,821,1.35,0,36.6,44.5,28.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-02,0,0,8,1,1,0,0,19,0,0,0,24,3,0,0.43,56,,661,0.78,0,39.6,47.7,31.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-03,0,0,,,0,0,0,6,0,2,0,28,0,0,,70,,411,,0,49.4,60.4,38.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-04,2,2,,,0,0,0,0,0,11,0,34,0,0,,78,,249,,0,54.9,66.1,43.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-05,,,9,3,0,0,,,0,23,0,,0,0,0.26,88,,,0.95,0,,76.9,
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-06,,,1,0,0,0,0,0,0,28,9,40,0,0,0.05,98,,,0.05,0,68.8,86.9,50.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-07,,,2,1,0,0,0,0,0,30,27,45,0,0,0.17,99,,,0.18,0,75.9,92.6,59.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-08,,,5,2,0,0,,,0,31,14,,0,0,0.36,101,,,0.76,0,,89.6,
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-09,,,,,0,0,,,0,28,4,,0,0,,94,,,,0,,84.2,
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-10,,,5,4,0,0,,,0,7,0,,0,0,0.96,89,,,2.82,0,,66.4,
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-11,,0,0,0,0,0,0,24,1,0,0,5,0,0,0,59,,805,0,0,34.4,49.5,19.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1993-12,,0,5,0,1,1,0,31,0,0,0,4,2,1,0.04,56,,1127,0.13,1,28.6,41.8,15.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-01,0,0,3,2,0,2,0,30,0,0,0,6,0,1.5,0.15,57,,1017,0.31,2.5,31,46.3,15.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-02,0,0,5,3,1,1,0,24,0,0,0,4,3,3,0.24,63,,781,0.65,3,33.3,46,20.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-03,0,0,0,0,0,0,0,25,0,2,0,15,0,0,0,72,,583,0.03,0,44.1,62.4,25.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-04,2,2,9,5,0,0,0,11,0,14,0,27,0,0,0.3,89,,367,1.19,0,52.2,68.2,36.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-05,43,41,3,0,0,0,0,0,0,27,2,34,0,0,0.06,94,,93,0.16,0,63.2,80.8,45.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-06,355,312,3,2,0,0,0,0,0,30,25,45,0,0,0.48,105,,1,0.68,0,76.4,94.2,58.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-07,754,399,1,0,0,0,0,0,0,31,30,50,0,0,0.05,105,0,0,0.05,0,78.7,98.1,59.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-08,1183,430,5,1,0,0,0,0,0,31,31,55,0,0,0.5,103,0,0,0.64,0,79.9,97.3,62.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-09,1262,79,7,5,0,0,0,0,0,30,12,40,0,0,0.95,95,45,45,2.17,0,66.6,85.5,47.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-10,1262,0,3,2,0,0,0,9,0,18,0,20,0,0,0.12,78,408,362,0.25,0,52.8,69.6,35.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-11,1262,0,8,4,,,0,21,2,1,0,9,,,0.2,73,1198,790,0.67,,36.6,49.9,23.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1994-12,1262,0,6,2,,,0,27,0,0,0,10,,,0.43,56,2193,994,0.71,,31.9,43.1,20.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-01,0,0,4,2,0,1,0,28,3,0,0,10,0,2,0.2,54,3119,926,0.4,2,31.9,43.1,20.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-02,0,0,1,1,0,0,0,24,0,0,0,12,0,0,0.18,68,3775,657,0.18,0,41.5,57.5,25.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-03,0,0,10,4,0,0,0,16,0,5,0,20,0,0,0.75,73,4355,579,2.02,0,46.3,59.9,32.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-04,,,8,4,0,0,,,0,11,0,,0,0,0.67,78,,,1.28,0,,65.4,
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-05,,7,14,8,0,0,0,1,0,18,0,31,0,0,0.58,83,,269,2.61,0,56.6,70.3,42.8
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-06,,128,4,1,0,0,0,0,0,27,11,37,0,0,0.42,96,,60,0.56,0,67.4,83.7,51.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-07,,356,5,4,0,0,0,0,0,31,21,46,0,0,0.42,107,6,6,0.96,0,76.3,93.3,59.4
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-08,,451,8,3,0,0,0,0,0,31,25,62,0,0,0.9,101,6,0,1.86,0,80.1,94.1,66.1
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-09,,188,3,2,0,0,0,0,0,27,7,40,0,0,0.48,99,64,58,0.62,0,69.3,83.8,54.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-10,,0,1,0,0,0,0,3,0,19,0,28,0,0,0.03,84,334,270,0.03,0,55.3,70.5,40
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-11,,0,2,0,0,0,0,14,0,1,0,22,0,0,0.04,72,846,512,0.07,0,46.7,61.2,32.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1995-12,,0,1,0,0,0,0,26,0,0,0,11,0,0,0.01,66,1714,868,0.01,0,37,49.3,24.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-01,0,0,1,0,,0,0,29,0,0,0,11,,0.1,0.05,56,2671,957,0.05,0.1,34.1,46.5,21.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-02,0,0,2,1,0,0,0,23,0,0,0,11,0,0.5,0.24,66,3334,663,0.25,0.5,40.7,53.8,27.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-03,0,0,4,2,0,1,0,15,0,3,0,24,0,1,0.21,74,3854,521,0.42,1,46.4,59.9,32.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-04,0,0,4,2,0,0,0,4,0,17,0,30,0,0,0.46,85,4208,353,0.69,0,53.2,68.9,37.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-05,129,129,5,4,0,0,0,0,0,24,4,41,0,0,1.3,95,4251,43,2.31,0,68.3,82.7,53.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-06,504,375,3,1,0,0,0,0,0,29,20,56,0,0,0.12,100,4251,0,0.19,0,77.9,91.5,64.3
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-07,1045,541,3,1,0,0,0,0,0,31,31,62,0,0,0.16,103,0,0,0.21,0,83.1,97.7,68.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-08,1542,498,1,1,0,0,0,0,0,31,29,60,0,0,0.15,104,0,0,0.15,0,81,95.4,66.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-09,1678,135,,,0,0,0,1,0,25,7,32,0,0,,98,90,90,,0,66.2,79.8,52.7
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-10,1697,19,5,3,0,0,0,8,0,16,0,24,0,0,0.38,87,383,292,1.09,0,54.8,68.7,40.9
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-11,1697,0,6,1,0,0,0,17,0,0,0,24,0,0,0.6,68,1003,620,0.7,0,42.9,54.5,31.2
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1996-12,1697,0,,,0,,0,24,3,0,0,3,0,,,59,1897,894,,,34.9,45.3,24.5
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-01,0,0,2,2,0,0,0,27,4,0,0,12,0,0,0.63,53,2816,919,0.84,0,33.1,42.6,23.6
USC00421168,"CANYONLANDS THE NEEDLES, UT US",38.1678,-109.7597,1495.3,1997-02,0,0,5,2,0,0,0,23,0,0,0,20,0,0,0.24,60,3512,696,0.54,0,36.2,47.4,25.1
